StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00045067,36.4430,-118.0433,1155.2,CA,LONE PINE 11 S COTTONWOOD POWER HOUSE,,15,-8,19480701-20190101, 83.4%,19831001-20190101, 71.6%,20010517-20190101, 64.7%
USC00045100,35.3836,-118.4122,1290.8,CA,LORAINE 5 NNE,,15,-8,19870501-20200601, 58.6%,20031115-20200601, 42.9%,20120222-20200601, 48.5%
USC00045184,35.8780,-121.4497,108.2,CA,LUCIA WILLOW SPRINGS,,15,-8,19480701-20200602, 89.2%,19840616-20200602, 80.0%,20020609-20200602, 79.1%
USC00045242,40.3186,-123.3738,842.2,CA,MAD RIVER 12 SE,,15,-8,19961101-20200811, 87.7%,20080921-20200811, 88.3%,20140901-20200811, 85.9%
USC00045258,38.8547,-122.7819,728.5,CA,MAHNKE,,15,-8,19560101-20200724, 91.5%,19880412-20200724, 89.9%,20040602-20200724, 95.5%
USC00045623,40.1414,-120.3533,1481.3,CA,MILFORD LAUFMAN RS,,15,-8,19480701-20200701, 93.5%,19840701-20200701, 91.9%,20020701-20200701, 89.2%
USC00045679,40.3458,-121.6091,1485.9,CA,MINERAL,,15,-8,19480701-20200701, 82.3%,19840701-20200701, 75.0%,20020701-20200701, 86.3%
USC00045711,40.1816,-123.7761,81.1,CA,MIRANDA 4 SE,,15,-8,19650101-20200820, 83.1%,19921026-20200820, 76.0%,20060923-20200820, 70.1%
USC00045741,37.6255,-121.0313,27.1,CA,MODESTO 2,,15,-8,19480701-20200701, 94.7%,19840701-20200701, 92.9%,20020701-20200701, 95.7%
USC00045756,35.0492,-118.1619,833.6,CA,MOJAVE,,15,-8,19591101-20200601, 88.1%,19900215-20200601, 83.5%,20050409-20200601, 85.9%
USC00045785,41.7806,-122.4717,803.1,CA,MONTAGUE 5NE,,15,-8,19480701-20200709, 86.4%,19840705-20200709, 87.0%,20020707-20200709, 94.0%
USC00045802,36.5927,-121.8555,37.2,CA,MONTEREY WFO,,15,-8,19950701-20190203, 96.2%,20070418-20190203, 97.5%,20130311-20190203, 96.7%
USC00045853,37.1363,-121.6025,114.3,CA,MORGAN HILL,,15,-8,19480701-20200607, 88.1%,19840619-20200607, 86.9%,20020613-20200607, 90.4%
USC00045983,41.3167,-122.3167,1078.7,CA,MOUNT SHASTA WSO CITY,,15,-8,19480801-20200715, 86.1%,19840723-20200715, 72.4%,20020719-20200715, 64.8%
USC00045996,37.9027,-122.6033,446.5,CA,MOUNT TAMALPAIS 2 SW,,15,-8,19590625-20200601, 82.7%,19891212-20200601, 80.4%,20050307-20200601, 73.2%
USC00046105,39.1739,-123.5647,51.2,CA,NAVARRO 1 NW,,15,-8,19580201-20190531, 83.6%,19880930-20190531, 81.9%,20040130-20190531, 82.1%
USC00046115,34.8300,-114.5936,146.3,CA,NEEDLES,,15,-8,19530218-20150604, 82.4%,19840411-20150604, 75.1%,19991107-20150604, 80.9%
USC00046154,34.9455,-119.6827,658.4,CA,NEW CUYAMA FIRE STATION,,15,-8,19731211-20200805, 79.8%,19970408-20200805, 76.1%,20081206-20200805, 77.2%
USC00046174,38.0047,-120.4863,292.6,CA,NEW MELONES DAM HQ,,15,-8,19940101-20200701, 92.6%,20070402-20200701, 90.0%,20131115-20200701, 86.0%
USC00046232,39.3675,-120.8991,999.7,CA,NORTH BLOOMFIELD,,15,-8,19691001-20200701, 87.8%,19950215-20200701, 86.3%,20071024-20200701, 83.1%
USC00046513,41.3033,-123.5344,132.0,CA,ORLEANS RS,,15,-8,19710601-20200803, 71.1%,19960101-20200803, 89.9%,20080417-20200803, 86.4%
USC00046521,39.5177,-121.5530,52.1,CA,OROVILLE,,15,-8,19821101-20200701, 84.7%,20010831-20200701, 92.9%,20110130-20200701, 96.3%
USC00046577,34.6825,-119.3530,1090.3,CA,OZENA GUARD STATION,,15,-8,19721121-20200805, 90.3%,19960928-20200805, 92.0%,20080901-20200805, 91.5%
USC00046624,34.5883,-118.0938,796.1,CA,PALMDALE,,15,-8,19630213-20200805, 94.8%,19911109-20200805, 93.2%,20060323-20200805, 96.6%
USC00046726,39.8875,-122.5538,230.1,CA,PASKENTA RANGER STATION,,15,-8,19491201-20200701, 84.3%,19850317-20200701, 82.6%,20021108-20200701, 87.5%
USC00046730,35.6277,-120.6855,222.5,CA,PASO ROBLES,,15,-8,19760913-20200803, 93.8%,19980824-20200803, 89.6%,20090813-20200803, 96.4%
USC00046826,38.2577,-122.6077,6.1,CA,PETALUMA AIRPORT,,15,-8,19640603-20200303, 82.9%,19920418-20200303, 79.4%,20060326-20200303, 77.6%
USC00046893,38.1869,-120.0055,1706.9,CA,PINECREST SUMMIT RS,,15,-8,19641127-20200706, 86.3%,19920916-20200706, 81.9%,20060811-20200706, 91.7%
USC00046910,34.6102,-119.3666,1286.3,CA,PINE MOUNTAIN INN,,15,-8,19650120-20130430, 89.4%,19890311-20130430, 89.9%,20010405-20130430, 83.4%
USC00046964,38.7311,-120.8469,475.5,CA,PLACERVILLE DISP. PLANT,,15,-8,19630614-20200701, 95.2%,19911222-20200701, 95.5%,20060327-20200701, 96.5%
USC00046998,39.7578,-120.6964,1574.3,CA,PLUMAS EUREKA ST PARK,,15,-8,19640501-20200702, 85.2%,19920601-20200702, 76.6%,20060617-20200702, 66.1%
USC00047085,39.8053,-120.4719,1478.3,CA,PORTOLA,,15,-8,19541019-20200702, 86.0%,19870826-20200702, 84.7%,20040128-20200702, 85.7%
USC00047293,40.1622,-122.2202,80.8,CA,RED BLUFF TREATMENT PLANT,,15,-8,19920201-20200708, 86.7%,20060420-20200708, 90.4%,20130529-20200708, 98.8%
USC00047342,40.9069,-123.8147,269.1,CA,REDWOOD CREEK O'KANE,,15,-8,19750214-20181029, 63.9%,19961221-20181029, 67.7%,20071125-20181029, 76.2%
USC00047489,38.9027,-120.3766,1560.6,CA,ROBBS PEAK PH,,15,-8,19670201-20200701, 94.7%,19931016-20200701, 93.9%,20070222-20200701, 94.9%
USC00047600,34.2045,-117.0870,1824.8,CA,RUNNING SPRINGS 1 E,,15,-8,19480701-20200615, 85.0%,19840623-20200615, 77.5%,20020619-20200615, 69.5%
USC00047646,38.4930,-122.5383,542.5,CA,SAINT HELENA 4 WSW,,15,-8,19480701-20200601, 83.2%,19840616-20200601, 75.4%,20020609-20200601, 85.3%
USC00047851,35.3056,-120.6619,93.9,CA,SAN LUIS OBISPO POLY,,15,-8,19480701-20200803, 83.9%,19840717-20200803, 77.3%,20020726-20200803, 74.7%
USC00047867,35.7527,-120.6827,224.9,CA,SAN MIGUEL WOLF RANCH,,15,-8,19731220-20200802, 90.5%,19970411-20200802, 89.5%,20081206-20200802, 87.4%
USC00047902,34.4167,-119.6844,4.9,CA,SANTA BARBARA,,15,-8,19480701-20200801, 90.9%,19840716-20200801, 89.3%,20020724-20200801, 88.0%
USC00048025,41.3010,-123.1330,687.3,CA,SAWYERS BAR RS,,15,-8,19710601-20200801, 76.5%,19951231-20200801, 87.6%,20080416-20200801, 86.7%
USC00048072,38.4086,-122.8211,20.7,CA,SEBASTOPOL,,15,-8,19480701-20200601, 92.3%,19840616-20200601, 91.4%,20020609-20200601, 93.7%
USC00048135,40.7141,-122.4161,327.7,CA,SHASTA DAM,,15,-8,19480701-20200722, 92.4%,19840711-20200722, 89.9%,20020717-20200722, 89.7%
USC00048218,39.5833,-120.3705,1516.4,CA,SIERRAVILLE RS,,15,-8,19480701-20200702, 83.0%,19840701-20200702, 78.2%,20020702-20200702, 77.1%
USC00048261,34.2838,-118.8119,201.2,CA,SIMI SANITATION PLANT,,15,-8,19751031-20131107, 89.5%,19941103-20131107, 90.0%,20040506-20131107, 91.0%
USC00048332,39.3255,-120.3672,2098.5,CA,SODA SPRINGS 1 E,,15,-8,19610701-20200618, 81.2%,19901224-20200618, 90.3%,20050920-20200618, 94.9%
USC00048355,38.3511,-119.4500,2098.9,CA,SONORA JUNCTION,,15,-8,19590908-20200701, 90.4%,19900203-20200701, 88.7%,20050418-20200701, 90.4%
USC00048544,39.9041,-121.5280,1072.9,CA,STIRLING CITY RS,,15,-8,19571029-20200702, 76.3%,19890301-20200702, 72.3%,20041031-20200702, 79.2%
USC00048587,39.5861,-122.5341,243.8,CA,STONY GORGE RESERVOIR,,15,-8,19480701-20200701, 92.5%,19840701-20200701, 89.6%,20020701-20200701, 93.5%
USC00048680,36.8975,-121.8347,24.4,CA,SUNSET STATE BEACH,,15,-8,19561120-20191105, 91.5%,19880513-20191105, 93.7%,20040208-20191105, 96.5%
USC00048703,40.4239,-120.6747,1388.4,CA,SUSANVILLE 1 WNW,,15,-8,19520920-20200701, 85.3%,19860811-20200701, 77.5%,20030722-20200701, 73.6%
USC00048832,35.1308,-118.4325,1207.0,CA,TEHACHAPI AP,,15,-8,19480701-20200610, 89.4%,19840620-20200610, 86.0%,20020615-20200610, 83.6%
USC00048885,38.8038,-122.8127,530.4,CA,THE GEYSERS,,15,-8,19480701-20200604, 88.5%,19840617-20200604, 82.5%,20020611-20200604, 89.9%
USC00048912,36.3675,-118.8475,589.8,CA,THREE RIVERS 6 SE,,15,-8,19570109-20170801, 93.1%,19870421-20170801, 89.2%,20020611-20170801, 84.3%
USC00048913,36.3638,-118.8336,634.0,CA,THREE RIVERS 7 SE,,15,-8,20171204-20200601, 89.6%,20190304-20200601, 91.9%,20191017-20200601, 99.6%
USC00048917,36.4650,-118.8619,347.5,CA,THREE RIVERS EDISON PH 1,,15,-8,19480701-20200602, 93.6%,19840616-20200602, 91.4%,20020609-20200602, 89.4%
USC00049043,39.3330,-120.1730,1774.9,CA,TRUCKEE RS,,15,-8,19480701-20200702, 86.7%,19840701-20200702, 81.0%,20020702-20200702, 77.7%
USC00049053,41.9600,-121.4745,1230.8,CA,TULELAKE,,15,-8,19480701-20200803, 92.3%,19840717-20200803, 90.4%,20020726-20200803, 88.8%
USC00049273,38.6086,-123.0180,384.0,CA,VENADO,,15,-8,19480701-20190503, 86.1%,19831201-20190503, 78.0%,20010816-20190503, 86.2%
USC00049390,40.4583,-121.8663,676.7,CA,VOLTA PH,,15,-8,19480701-20200709, 95.6%,19840705-20200709, 93.7%,20020707-20200709, 93.3%
USC00049490,40.7367,-122.9404,627.3,CA,WEAVERVILLE,,15,-8,19480701-20200804, 87.4%,19840718-20200804, 81.6%,20020727-20200804, 82.9%
USC00049605,39.0277,-121.3908,32.0,CA,WHEATLAND 2 NE,,15,-8,19480701-20200627, 94.9%,19840629-20200627, 91.8%,20020628-20200627, 94.3%
USC00049684,39.4194,-123.3425,412.4,CA,WILLITS 1 NE,,15,-8,19891002-20121013, 79.1%,20010408-20121013, 75.1%,20070110-20121013, 84.1%
USC00049855,37.7503,-119.5897,1224.7,CA,YOSEMITE PARK HEADQUARTERS,,15,-8,19480701-20200603, 86.6%,19840617-20200603, 78.1%,20020610-20200603, 76.3%
USC00050109,40.1551,-103.1418,1384.4,CO,AKRON 4 E,,15,-7,19480801-20200806, 95.1%,19840803-20200806, 91.7%,20020805-20200806, 91.5%
USC00050263,38.9931,-105.8915,2724.6,CO,ANTERO RESERVOIR,,15,-7,19680513-20200804, 89.2%,19940624-20200804, 85.3%,20070715-20200804, 90.0%
USC00050304,38.8528,-102.1764,1225.3,CO,ARAPAHOE,,15,-7,19480801-20200707, 95.8%,19840719-20200707, 93.3%,20020713-20200707, 89.2%
USC00050372,39.1852,-106.8380,2491.7,CO,ASPEN 1SW,,15,-7,19800625-20200801, 92.2%,20000713-20200801, 91.2%,20100723-20200801, 99.2%
USC00050834,39.6567,-102.1193,1132.9,CO,BONNY DAM 2NE,,15,-7,19510601-20200605, 60.2%,19851202-20200605, 80.7%,20030305-20200605, 81.3%
USC00050843,40.0340,-105.2813,1654.1,CO,BOULDER 2,,15,-7,19480801-20200801, 95.2%,19840801-20200801, 93.7%,20020801-20200801, 95.0%
USC00051179,39.7406,-104.1274,1554.8,CO,BYERS 5 ENE,,15,-7,19480801-20200610, 95.2%,19840706-20200610, 93.3%,20020623-20200610, 91.2%
USC00051401,39.4105,-104.9058,1885.2,CO,CASTLE ROCK,,15,-7,19480801-20200801, 83.5%,19840801-20200801, 81.8%,20020801-20200801, 90.6%
USC00051441,38.9010,-107.9021,2038.8,CO,CEDAREDGE 1E,,15,-7,20200502-20200801, 34.8%,20200616-20200801,  4.3%,20200709-20200801,  4.2%
USC00051443,38.9044,-107.8913,2084.2,CO,CEDAREDGE 3E,,15,-7,19970203-20200601, 80.2%,20081002-20200601, 90.6%,20140802-20200601, 99.9%
USC00051539,38.1150,-103.5100,1264.0,CO,CHERAW 1 N,,15,-7,19480806-20200802, 91.4%,19840804-20200802, 92.9%,20020803-20200802, 92.4%
USC00051713,38.4431,-106.7616,2440.2,CO,COCHETOPA CREEK,,15,-7,19480801-20200801, 94.4%,19840801-20200801, 90.9%,20020801-20200801, 98.0%
USC00051929,40.4356,-107.5134,2099.8,CO,CRAIG TRAPPER MINE,,15,-7,20140905-20200804, 98.2%,20170820-20200804, 96.3%,20190211-20200804, 94.8%
USW00023062,39.7675,-104.8695,1610.6,CO,DENVER-STAPLETON,72469,15,-7,19480801-20200701, 94.6%,19840716-20200701, 89.2%,20020709-20200701, 85.1%
USC00052286,40.2441,-108.9726,1816.6,CO,DINOSAUR NATL MONUMNT,,15,-7,19650601-20200515, 87.5%,19921122-20200515, 80.9%,20060819-20200515, 89.2%
USC00052535,40.1097,-102.4906,1204.9,CO,ECKLEY,,15,-7,19480801-20121212, 89.0%,19801006-20121212, 79.7%,19961108-20121212, 72.4%
USC00052965,38.9127,-105.2849,2560.9,CO,FLORISSANT FOSSIL BED,,15,-7,19741001-20200804, 82.9%,19970902-20200804, 87.4%,20090217-20200804, 92.7%
USC00053005,40.5763,-105.0857,1525.2,CO,FORT COLLINS,,15,-7,19480801-20200812, 94.5%,19840806-20200812, 93.3%,20020809-20200812, 94.7%
USC00053477,38.0614,-102.3153,1063.4,CO,GRANADA,,15,-7,19480801-20200806, 94.9%,19840803-20200806, 92.9%,20020805-20200806, 93.3%
USC00053500,40.1849,-105.8666,2526.2,CO,GRAND LAKE 6 SSW,,15,-7,19480801-20200817, 90.7%,19840809-20200817, 87.6%,20020813-20200817, 93.1%
USC00053553,40.4022,-104.6991,1437.1,CO,GREELEY UNC,,15,-7,19850711-20200716, 88.1%,20030112-20200716, 90.2%,20111014-20200716, 94.8%
USC00053579,39.1044,-104.7286,2291.5,CO,GREENLAND 9 SE,,15,-7,19480801-20200803, 94.5%,19840802-20200803, 90.9%,20020803-20200803, 87.5%
USC00053584,39.2166,-104.7383,2103.1,CO,GREENLAND 6 NE,,15,-7,19480801-20200802, 93.9%,19840801-20200802, 91.0%,20020802-20200802, 93.8%
USC00053662,38.5254,-106.9672,2323.2,CO,GUNNISON 3SW,,15,-7,19480801-20200804, 90.3%,19840802-20200804, 86.1%,20020803-20200804, 94.0%
USC00054082,40.5454,-102.3412,1152.1,CO,HOLYOKE,,15,-7,19780701-20200404, 74.4%,19990518-20200404, 88.0%,20091025-20200404, 94.7%
USC00054155,39.9839,-104.0838,1474.6,CO,HOYT,,15,-7,19480801-20200623, 86.8%,19840712-20200623, 82.3%,20020703-20200623, 84.4%
USC00054172,39.1438,-103.4897,1531.6,CO,HUGO 1 NW,,15,-7,19480801-20191008, 92.4%,19840305-20191008, 88.4%,20011221-20191008, 89.9%
USC00054380,39.6552,-102.6804,1303.0,CO,JOES,,15,-7,19480801-20200706, 84.9%,19840719-20200706, 80.6%,20020713-20200706, 81.1%
USC00054388,38.0634,-102.9298,1162.5,CO,JOHN MARTIN DAM,,15,-7,19480801-20200804, 84.5%,19840802-20200804, 80.9%,20020803-20200804, 95.4%
USC00054538,37.4536,-103.3220,1581.9,CO,KIM 15 NNE,,15,-7,19480801-20200801, 94.4%,19840801-20200801, 93.0%,20020801-20200801, 95.9%
USC00054742,38.9075,-105.4705,2606.0,CO,LAKE GEORGE 8 SW,,15,-7,19480801-20200801, 91.1%,19840801-20200801, 84.5%,20020801-20200801, 88.8%
USC00054877,39.7661,-105.6264,2468.9,CO,LAWSON,,15,-7,19750206-20130902, 87.7%,19940521-20130902, 88.7%,20040111-20130902, 82.1%
USC00055121,40.2466,-105.1463,1569.7,CO,LONGMONT 6 NW,,15,-7,19480801-20200710, 90.6%,19840721-20200710, 83.3%,20020716-20200710, 88.8%
USC00055352,38.8557,-104.9330,2029.4,CO,MANITOU SPRINGS,,15,-7,19480801-20200817, 88.0%,19840809-20200817, 81.8%,20020813-20200817, 87.6%
USC00055484,40.0358,-107.9058,1898.6,CO,MEEKER,,15,-7,19480801-20200803, 63.1%,19840802-20200803, 68.2%,20020803-20200803, 93.9%
USC00055706,37.5810,-106.1870,2344.5,CO,MONTE VISTA 2W,,15,-7,19480801-20200801, 46.8%,19840801-20200801, 47.4%,20020801-20200801, 94.8%
USC00055765,39.6527,-105.2030,1780.0,CO,MORRISON 1 SW,,15,-7,19580101-20200602, 94.1%,19890318-20200602, 92.7%,20041024-20200602, 94.8%
USC00055881,40.0361,-105.5461,3051.0,CO,NEDERLAND 5 NNW,,15,-7,19961004-20200804, 79.8%,20080903-20200804, 83.3%,20140819-20200804, 94.8%
USC00055934,40.9319,-103.8678,1578.9,CO,NEW RAYMER 21 N,,15,-7,20050201-20200801, 89.6%,20121101-20200801, 97.5%,20160916-20200801, 96.2%
USC00055970,37.8123,-109.0132,2036.4,CO,NORTHDALE,,15,-7,20180427-20200801, 96.1%,20190614-20200801, 92.0%,20200107-20200801, 84.6%
USC00055982,40.9366,-106.3391,2386.6,CO,NORTHGATE,,15,-7,19790301-20191112, 76.7%,19990707-20191112, 77.9%,20090908-20191112, 72.3%
USC00056023,40.7063,-104.7833,1583.7,CO,NUNN,,15,-7,19480801-20200805, 92.2%,19840803-20200805, 92.0%,20020804-20200805, 92.2%
USC00056132,38.4374,-103.7224,1388.7,CO,ORDWAY 15N,,15,-7,20161125-20200803, 97.8%,20180929-20200803, 95.4%,20190901-20200803, 90.8%
USC00056136,38.5301,-103.7059,1453.0,CO,ORDWAY 21 N,,15,-7,19800601-20150701, 88.9%,19971215-20150701, 89.4%,20060922-20150701, 93.5%
USC00056205,38.0263,-107.6725,2352.4,CO,OURAY NO. 2,,15,-7,20060903-20200801, 94.2%,20130817-20200801, 98.2%,20170207-20200801, 96.5%
USC00056595,37.5492,-108.8304,2103.4,CO,PLEASANT VIEW 5SW,,15,-7,20100101-20130602, 99.4%,20110917-20130602, 99.1%,20120725-20130602, 98.3%
USC00057033,39.5572,-107.7261,1667.0,CO,RIFLE 3ENE,,15,-7,20090902-20200801, 97.1%,20150216-20200801, 98.2%,20171108-20200801, 96.4%
USC00057320,37.9258,-104.9298,2068.4,CO,RYE SCHOOL,,15,-7,20191107-20200801, 78.1%,20200320-20200801, 55.6%,20200526-20200801, 11.8%
USC00057436,37.1941,-105.4325,2418.9,CO,SAN LUIS 1S,,15,-7,20090601-20200804, 85.4%,20150102-20200804, 98.4%,20171018-20200804, 96.8%
USC00057519,39.2951,-102.8677,1434.4,CO,SEIBERT,,15,-7,19550505-20200713, 89.7%,19871208-20200713, 83.5%,20040326-20200713, 81.0%
USC00057560,39.5719,-103.2922,1524.0,CO,SHAW 4ENE,,15,-7,19970101-20200801, 85.6%,20081016-20200801, 81.3%,20140908-20200801, 67.3%
USC00057572,37.7150,-105.2352,2360.4,CO,SHEEP MOUNTAIN,,15,-7,19880104-20190812, 90.0%,20031023-20190812, 91.5%,20110917-20190812, 91.8%
USC00057664,39.1398,-104.0879,1823.9,CO,SIMLA,,15,-7,19480801-20200803, 89.4%,19840802-20200803, 86.7%,20020803-20200803, 86.4%
USC00058064,39.2495,-106.3713,2968.1,CO,SUGARLOAF RESERVOIR,,15,-7,19501026-20200803, 88.1%,19850914-20200803, 89.1%,20030223-20200803, 90.9%
USC00058220,37.0727,-105.0530,2512.8,CO,TERCIO 4 NW,,15,-7,19480812-20200806, 89.6%,19840809-20200806, 83.8%,20020808-20200806, 81.9%
USC00058429,37.1787,-104.4870,1837.9,CO,TRINIDAD,,15,-7,19730501-20200801, 91.3%,19961215-20200801, 90.8%,20081008-20200801, 92.8%
USC00058436,37.1502,-104.5568,1923.3,CO,TRINIDAD LAKE,,15,-7,19890401-20200803, 92.2%,20041201-20200803, 93.2%,20121002-20200803, 96.1%
USC00058781,37.6303,-104.7957,1917.8,CO,WALSENBURG 1 NW,,15,-7,19480801-20200801, 91.7%,19840801-20200801, 89.2%,20020801-20200801, 89.7%
USC00058997,37.8673,-104.1138,1437.1,CO,WHITE ROCK,,15,-7,19480801-20200801, 92.5%,19840801-20200801, 90.1%,20020801-20200801, 91.5%
USC00059096,40.0375,-106.2038,2322.0,CO,WILLIAMS FORK DAM,,15,-7,19820601-20200801, 86.2%,20010701-20200801, 81.3%,20110115-20200801, 79.9%
USC00059210,39.1005,-105.0942,2365.2,CO,WOODLAND PARK 8 NNW,,15,-7,20191016-20200803, 89.8%,20200310-20200803, 78.9%,20200522-20200803, 58.1%
USC00059285,38.8590,-104.2426,1909.9,CO,YODER 2 NW,,15,-7,19760908-20200801, 83.8%,19980820-20200801, 90.6%,20090810-20200801, 94.5%
USC00065445,41.9725,-73.2208,408.4,CT,NORFOLK 2 SW,,15,-5,19480501-20171101, 81.8%,19830131-20171101, 66.2%,20000616-20171101, 36.0%
USC00068330,41.6931,-73.0600,164.0,CT,THOMASTON DAM,,15,-5,19610914-20170901, 79.3%,19890907-20170901, 68.6%,20030904-20170901, 50.8%
USC00075320,38.7841,-75.1581,3.0,DE,LEWES,,15,-5,20200104-20200304,100.0%,20200203-20200304, 96.8%,20200218-20200304, 93.8%
USC00076410,39.6682,-75.7457,32.3,DE,NEWARK AG FARM,,15,-5,19560801-20190903, 72.2%,19880216-20190903, 56.6%,20031125-20190903, 67.6%
USC00080845,26.3676,-80.1107,9.1,FL,BOCA RATON,,15,-5,19420101-20200622, 84.4%,19810328-20200622, 83.8%,20001108-20200622, 76.4%
USC00080975,29.9625,-82.9108,9.1,FL,BRANFORD,,15,-5,19440821-20160307, 52.9%,19800529-20160307, 69.8%,19980418-20160307, 93.0%
USC00081048,28.4811,-82.4353,20.4,FL,BROOKSVILLE 7 SSW,,15,-5,19720128-20200803, 97.4%,19960501-20200803, 97.3%,20080617-20200803, 97.6%
USC00082008,29.6333,-83.1053,12.8,FL,CROSS CITY 1 E,,15,-5,19660627-20200711, 86.5%,19930704-20200711, 84.7%,20070106-20200711, 87.8%
USC00082229,29.0667,-81.2833,8.8,FL,DELAND 3 NE,,15,-5,19860221-20200803, 87.1%,20030514-20200803, 92.3%,20111223-20200803, 92.5%
USC00082391,30.2497,-83.2594,16.5,FL,DOWLING PARK 1 W,,15,-5,19440804-20181106, 80.8%,19810920-20181106, 78.0%,20000413-20181106, 68.7%
USC00083538,30.9575,-85.5330,48.8,FL,GRACEVILLE 1 SW,,15,-6,19420101-20200710, 78.7%,19810406-20200710, 66.7%,20001122-20200710, 55.5%
USC00084095,25.5011,-80.5500,2.7,FL,HOMESTEAD GEN AVIATION AP,,15,-5,19950701-20200709, 82.8%,20080104-20200709, 90.4%,20140407-20200709, 98.6%
USC00084273,29.0248,-82.6157,9.1,FL,INGLIS 3 E,,15,-5,19420101-20200803, 93.4%,19810418-20200803, 90.5%,20001210-20200803, 87.5%
USC00084802,27.9922,-82.0138,42.4,FL,LAKELAND 2,,15,-5,20011101-20200801, 83.6%,20110318-20200801, 98.8%,20151124-20200801, 97.8%
USC00085076,28.8728,-81.7844,20.7,FL,LISBON,,15,-5,19581209-20200604, 94.2%,19890906-20200604, 91.7%,20050119-20200604, 93.9%
USC00085237,29.2003,-81.9306,25.9,FL,LYNNE,,15,-5,19420101-20160419, 89.4%,19790224-20160419, 86.3%,19970921-20160419, 86.6%
USC00085391,29.6700,-81.2150,1.5,FL,MARINELAND,,15,-5,19420101-20160601, 92.8%,19790318-20160601, 91.0%,19971024-20160601, 89.8%
USC00085612,28.1136,-80.6540,10.7,FL,MELBOURNE WFO,,15,-5,19420101-20200803, 94.5%,19810418-20200803, 93.9%,20001210-20200803, 95.8%
USC00085880,30.4405,-83.9858,66.8,FL,MONTICELLO 10 SW,,15,-5,20070801-20200701, 88.6%,20140115-20200701, 89.3%,20170408-20200701, 94.7%
USC00085895,26.8400,-81.0872,10.7,FL,MOORE HAVEN LOCK 1,,15,-5,19420101-20200722, 86.2%,19810412-20200722, 72.7%,20001201-20200722, 81.7%
USC00086240,30.5316,-86.4928,18.3,FL,NICEVILLE,,15,-6,19500701-20200804, 88.6%,19850718-20200804, 82.7%,20030125-20200804, 89.9%
USC00086323,26.3354,-80.5373,4.9,FL,NORTH NEW RVR CANAL 2,,15,-5,19420101-20200801, 71.4%,19810417-20200801, 46.0%,20001208-20200801, 55.5%
USC00086842,30.2491,-85.6605,1.5,FL,PANAMA CITY 5N,,15,-6,19711201-20200706, 87.0%,19960319-20200706, 80.7%,20080512-20200706, 80.8%
USC00086880,27.6090,-82.3476,18.3,FL,PARRISH,,15,-5,19440818-20200806, 89.8%,19820812-20200806, 85.9%,20010809-20200806, 77.1%
USC00087440,30.0678,-82.1928,36.6,FL,RAIFORD STATE PRISON,,15,-5,19490319-20161212, 85.3%,19830130-20161212, 77.8%,20000106-20161212, 74.2%
USC00087851,28.3378,-82.2600,57.9,FL,SAINT LEO,,15,-5,19440817-20200805, 96.4%,19820811-20200805, 94.5%,20010808-20200805, 93.7%
USC00087886,27.7833,-82.6333,10.7,FL,ST PETERSBURG,,15,-5,19460201-20150102, 91.1%,19800718-20150102, 85.2%,19971010-20150102, 79.5%
USC00088780,25.7608,-80.8241,4.6,FL,TAMIAMI TRAIL 40 MI. BEND,,15,-5,19420101-20200819, 83.3%,19810426-20200819, 79.5%,20001222-20200819, 74.9%
USC00088782,27.7053,-82.4009,12.2,FL,TAMPA BAY AREA WFO,72210,15,-5,20000101-20200804, 25.6%,20100418-20200804, 51.1%,20150611-20200804, 95.2%
USC00088841,25.0069,-80.5211,1.5,FL,TAVERNIER,,15,-5,19980701-20200812, 79.5%,20090722-20200812, 93.5%,20150131-20200812, 98.3%
USC00089010,25.7647,-80.4775,4.0,FL,TRAIL GLADE RANGES,,15,-5,19661215-20200819, 74.7%,19931017-20200819, 79.8%,20070319-20200819, 83.6%
USC00089176,27.1006,-82.4364,2.4,FL,VENICE,,15,-5,19420101-20200803, 88.4%,19810418-20200803, 86.7%,20001210-20200803, 87.9%
USC00089184,27.1819,-81.3509,42.7,FL,VENUS,,15,-5,19420101-20200805, 89.8%,19810419-20200805, 83.5%,20001211-20200805, 81.3%
USC00089219,27.6527,-80.4030,6.1,FL,VERO BEACH  4SE,,15,-5,19650501-20200801, 86.2%,19921215-20200801, 76.8%,20061008-20200801, 71.7%
USC00089415,30.6323,-85.5976,45.7,FL,WAUSAU,,15,-6,19650801-20200417, 78.0%,19921208-20200417, 82.4%,20060813-20200417, 88.1%
USC00089795,30.7219,-84.8741,32.6,FL,WOODRUFF DAM,,15,-5,19560401-20200702, 83.1%,19880517-20200702, 72.4%,20040609-20200702, 59.8%
USC00090044,34.3407,-84.8347,291.4,GA,ADAIRSVILLE 5 SE,,15,-5,19860918-20200701, 89.9%,20030810-20200701, 93.7%,20120120-20200701, 93.8%
USC00091619,34.3656,-83.2328,204.2,GA,CARNESVILLE,,15,-5,19480601-20200803, 86.3%,19840702-20200803, 84.6%,20020718-20200803, 91.1%
USC00092361,31.8453,-83.9409,74.7,GA,CRISP CO POWER DAM,,15,-5,20020601-20200701, 85.7%,20110616-20200701, 90.9%,20151223-20200701, 99.6%
